StudentID,Gender,ParentIncome,IQ,ParentEncouragement,CollegePlans
5660,Female,10700,105,Not Encouraged,Does not plan to attend
5661,Female,37800,62,Not Encouraged,Does not plan to attend
5662,Female,39300,66,Not Encouraged,Does not plan to attend
5663,Female,34500,69,Not Encouraged,Does not plan to attend
5664,Female,47410,135,Encouraged,Plans to attend
5665,Female,7000,65,Not Encouraged,Does not plan to attend
5666,Male,30420,93,Encouraged,Does not plan to attend
5667,Female,42930,101,Encouraged,Does not plan to attend
5668,Female,32700,103,Not Encouraged,Does not plan to attend
5669,Female,25000,94,Not Encouraged,Does not plan to attend
5670,Female,16600,77,Not Encouraged,Does not plan to attend
5671,Female,61820,98,Encouraged,Plans to attend
5672,Female,74900,91,Not Encouraged,Does not plan to attend
5673,Male,67210,98,Encouraged,Plans to attend
5674,Female,34300,90,Not Encouraged,Does not plan to attend
5675,Male,9540,93,Encouraged,Does not plan to attend
5676,Female,44300,136,Not Encouraged,Does not plan to attend
5677,Female,9270,98,Encouraged,Does not plan to attend
5678,Male,42900,125,Encouraged,Plans to attend
5679,Male,65230,110,Encouraged,Plans to attend
5680,Male,47700,99,Not Encouraged,Does not plan to attend
5681,Male,66330,100,Encouraged,Plans to attend
5682,Female,37500,105,Not Encouraged,Does not plan to attend
5683,Male,41000,82,Not Encouraged,Does not plan to attend
5684,Male,64240,111,Encouraged,Plans to attend
5685,Female,34500,105,Not Encouraged,Does not plan to attend
5686,Male,43600,101,Not Encouraged,Plans to attend
5687,Male,56200,65,Not Encouraged,Does not plan to attend
5688,Male,41470,115,Encouraged,Plans to attend
5689,Male,51700,106,Encouraged,Plans to attend
5690,Female,74470,95,Encouraged,Plans to attend
5691,Male,28800,110,Not Encouraged,Does not plan to attend
5692,Male,32000,97,Not Encouraged,Does not plan to attend
5693,Male,46750,127,Encouraged,Plans to attend
5694,Male,52200,91,Encouraged,Does not plan to attend
5695,Female,37900,120,Not Encouraged,Does not plan to attend
5696,Male,42200,107,Not Encouraged,Does not plan to attend
5697,Female,22400,86,Not Encouraged,Does not plan to attend
5698,Female,13300,97,Not Encouraged,Does not plan to attend
5699,Female,55980,116,Encouraged,Does not plan to attend
5700,Male,56500,94,Not Encouraged,Does not plan to attend
5701,Female,40770,114,Encouraged,Does not plan to attend
5702,Female,39420,127,Encouraged,Does not plan to attend
5703,Female,21600,135,Not Encouraged,Does not plan to attend
5704,Female,23100,99,Not Encouraged,Does not plan to attend
5705,Female,31500,135,Not Encouraged,Does not plan to attend
5706,Male,13200,85,Not Encouraged,Does not plan to attend
5707,Male,37700,94,Not Encouraged,Does not plan to attend
5708,Male,31700,109,Not Encouraged,Does not plan to attend
5709,Male,80850,117,Encouraged,Plans to attend
5710,Male,38830,104,Encouraged,Plans to attend
5711,Female,32000,91,Not Encouraged,Does not plan to attend
5712,Male,62100,95,Not Encouraged,Does not plan to attend
5713,Male,14800,106,Not Encouraged,Does not plan to attend
5714,Female,68530,106,Encouraged,Plans to attend
5715,Female,24750,98,Encouraged,Does not plan to attend
5716,Male,45700,102,Not Encouraged,Does not plan to attend
5717,Male,80630,102,Encouraged,Plans to attend
5718,Female,71400,100,Not Encouraged,Does not plan to attend
5719,Female,78430,136,Encouraged,Plans to attend
5720,Female,54180,119,Encouraged,Does not plan to attend
5721,Female,33330,131,Encouraged,Plans to attend
5722,Female,61800,135,Not Encouraged,Does not plan to attend
5723,Male,44000,91,Not Encouraged,Does not plan to attend
5724,Female,5500,120,Not Encouraged,Does not plan to attend
5725,Male,37800,87,Encouraged,Does not plan to attend
5726,Male,30150,75,Encouraged,Does not plan to attend
5727,Female,29610,82,Encouraged,Does not plan to attend
5728,Male,73700,139,Encouraged,Plans to attend
5729,Male,16200,61,Not Encouraged,Does not plan to attend
5730,Female,38280,96,Encouraged,Plans to attend
5731,Male,57090,126,Encouraged,Plans to attend
5732,Male,27180,91,Encouraged,Does not plan to attend
5733,Male,54360,95,Encouraged,Does not plan to attend
5734,Male,77880,108,Encouraged,Plans to attend
5735,Male,27300,92,Not Encouraged,Does not plan to attend
5736,Male,45760,128,Encouraged,Plans to attend
5737,Female,28710,94,Encouraged,Does not plan to attend
5738,Male,36500,91,Not Encouraged,Does not plan to attend
5739,Female,36700,133,Not Encouraged,Does not plan to attend
5740,Male,61300,92,Not Encouraged,Plans to attend
5741,Female,24930,116,Encouraged,Does not plan to attend
5742,Female,34870,132,Encouraged,Plans to attend
5743,Male,33800,76,Not Encouraged,Does not plan to attend
5744,Female,18500,83,Not Encouraged,Does not plan to attend
5745,Female,59730,106,Encouraged,Plans to attend
5746,Female,44600,97,Not Encouraged,Does not plan to attend
5747,Male,53910,95,Encouraged,Does not plan to attend
5748,Male,69400,99,Not Encouraged,Does not plan to attend
5749,Female,9300,76,Not Encouraged,Does not plan to attend
5750,Male,34650,91,Encouraged,Plans to attend
5751,Male,59670,115,Encouraged,Does not plan to attend
5752,Female,40480,126,Encouraged,Plans to attend
5753,Male,38700,89,Encouraged,Does not plan to attend
5754,Male,63250,117,Encouraged,Plans to attend
5755,Male,57750,121,Encouraged,Plans to attend
5756,Male,43560,102,Encouraged,Does not plan to attend
5757,Female,61650,107,Encouraged,Does not plan to attend
5758,Female,23600,97,Not Encouraged,Does not plan to attend
5759,Male,44000,103,Not Encouraged,Does not plan to attend
5760,Female,57690,110,Encouraged,Does not plan to attend
5761,Male,52800,101,Encouraged,Plans to attend
5762,Female,46310,137,Encouraged,Plans to attend
5763,Female,41100,94,Not Encouraged,Does not plan to attend
6121,Female,30200,72,Not Encouraged,Does not plan to attend
6122,Female,58600,107,Not Encouraged,Does not plan to attend
6123,Male,16300,97,Not Encouraged,Does not plan to attend
6124,Male,58100,94,Not Encouraged,Does not plan to attend
6125,Male,34600,87,Not Encouraged,Does not plan to attend
6126,Male,38300,77,Not Encouraged,Does not plan to attend
6127,Male,33220,121,Encouraged,Plans to attend
6128,Male,45650,122,Encouraged,Plans to attend
6129,Male,61600,125,Encouraged,Plans to attend
6130,Male,6710,126,Encouraged,Plans to attend
6131,Female,71390,112,Encouraged,Plans to attend
6132,Male,71610,137,Encouraged,Plans to attend
6133,Female,53300,99,Not Encouraged,Does not plan to attend
6134,Female,43920,96,Encouraged,Does not plan to attend
6135,Male,35010,97,Encouraged,Does not plan to attend
6136,Male,20880,90,Encouraged,Does not plan to attend
6137,Female,54890,118,Encouraged,Plans to attend
6138,Female,31500,113,Not Encouraged,Does not plan to attend
6139,Female,58410,90,Encouraged,Plans to attend
6140,Male,68530,93,Encouraged,Plans to attend
6141,Female,38200,65,Not Encouraged,Does not plan to attend
6142,Male,53910,107,Encouraged,Does not plan to attend
6143,Female,25400,107,Not Encouraged,Does not plan to attend
6144,Male,45870,120,Encouraged,Plans to attend
6145,Female,39270,103,Encouraged,Plans to attend
6146,Male,15200,91,Not Encouraged,Does not plan to attend
6147,Male,36810,127,Encouraged,Does not plan to attend
6148,Male,43120,140,Encouraged,Plans to attend
6149,Female,30100,63,Not Encouraged,Does not plan to attend
6150,Female,42000,97,Not Encouraged,Does not plan to attend
6151,Male,71720,103,Encouraged,Plans to attend
6152,Male,71830,115,Encouraged,Plans to attend
6153,Female,13770,97,Encouraged,Does not plan to attend
6154,Male,51300,127,Encouraged,Does not plan to attend
6155,Female,20600,93,Not Encouraged,Does not plan to attend
6156,Female,62700,134,Encouraged,Plans to attend
6157,Male,20000,102,Not Encouraged,Does not plan to attend
6158,Male,48200,132,Not Encouraged,Does not plan to attend
6159,Female,52690,133,Encouraged,Plans to attend
6160,Male,34540,107,Encouraged,Plans to attend
6161,Female,42300,90,Not Encouraged,Does not plan to attend
6162,Male,39600,125,Encouraged,Plans to attend
6163,Female,52110,101,Encouraged,Does not plan to attend
6164,Male,39600,110,Not Encouraged,Does not plan to attend
6165,Female,65700,99,Not Encouraged,Does not plan to attend
6166,Female,80960,134,Encouraged,Plans to attend
6167,Female,22600,72,Not Encouraged,Does not plan to attend
6168,Female,46750,104,Encouraged,Plans to attend
6169,Male,71940,98,Encouraged,Plans to attend
6170,Male,34200,98,Encouraged,Does not plan to attend
6171,Male,15200,112,Not Encouraged,Plans to attend
6172,Male,54780,126,Encouraged,Plans to attend
6173,Female,39050,130,Encouraged,Plans to attend
6174,Male,26950,84,Encouraged,Plans to attend
6175,Male,50710,115,Encouraged,Plans to attend
6176,Male,8600,116,Not Encouraged,Does not plan to attend
6177,Female,24800,91,Not Encouraged,Does not plan to attend
6178,Female,32700,61,Not Encouraged,Does not plan to attend
6179,Male,13700,99,Not Encouraged,Does not plan to attend
6180,Female,48700,96,Not Encouraged,Plans to attend
6181,Female,43100,107,Not Encouraged,Does not plan to attend
6182,Female,44200,90,Not Encouraged,Does not plan to attend
6183,Female,62480,109,Encouraged,Plans to attend
6184,Female,13700,102,Not Encouraged,Does not plan to attend
6185,Female,37900,73,Not Encouraged,Does not plan to attend
6186,Female,34920,94,Encouraged,Does not plan to attend
6187,Male,37100,97,Not Encouraged,Does not plan to attend
6188,Female,29500,109,Not Encouraged,Does not plan to attend
6189,Male,40100,98,Not Encouraged,Does not plan to attend
6190,Female,53790,69,Encouraged,Plans to attend
6191,Female,44640,106,Encouraged,Does not plan to attend
6192,Female,37500,78,Not Encouraged,Does not plan to attend
6193,Female,20790,110,Encouraged,Does not plan to attend
6194,Female,31400,65,Not Encouraged,Does not plan to attend
6195,Male,34200,138,Encouraged,Does not plan to attend
6196,Male,54120,127,Encouraged,Plans to attend
6197,Female,28350,97,Encouraged,Does not plan to attend
6198,Male,35090,112,Encouraged,Plans to attend
6199,Female,38900,83,Not Encouraged,Does not plan to attend
6200,Female,41580,93,Encouraged,Does not plan to attend
6201,Male,44550,102,Encouraged,Plans to attend
6202,Female,35640,84,Encouraged,Does not plan to attend
6203,Female,65160,80,Encouraged,Does not plan to attend
6204,Female,30200,89,Not Encouraged,Does not plan to attend
6205,Female,11000,68,Not Encouraged,Does not plan to attend
6206,Male,50930,99,Encouraged,Plans to attend
6207,Male,17700,71,Not Encouraged,Does not plan to attend
6208,Female,52140,97,Encouraged,Plans to attend
6209,Male,28710,85,Encouraged,Does not plan to attend
6210,Female,49100,69,Not Encouraged,Does not plan to attend
6211,Male,36600,108,Not Encouraged,Does not plan to attend
6212,Female,36180,97,Encouraged,Does not plan to attend
6213,Female,42900,91,Not Encouraged,Plans to attend
6214,Female,15800,83,Not Encouraged,Does not plan to attend
6215,Female,34210,72,Encouraged,Plans to attend
6216,Female,80520,125,Encouraged,Plans to attend
6217,Female,74000,93,Not Encouraged,Does not plan to attend
6218,Male,43200,94,Encouraged,Does not plan to attend
6219,Male,68860,115,Encouraged,Plans to attend
6220,Male,53700,92,Not Encouraged,Does not plan to attend
6221,Female,45630,128,Encouraged,Does not plan to attend
6222,Female,43700,90,Not Encouraged,Does not plan to attend
6223,Male,37440,100,Encouraged,Does not plan to attend
6224,Male,31000,92,Not Encouraged,Does not plan to attend
6225,Female,41800,109,Not Encouraged,Does not plan to attend
6226,Female,48000,91,Not Encouraged,Does not plan to attend
6227,Female,10100,97,Not Encouraged,Does not plan to attend
6228,Female,39200,91,Not Encouraged,Does not plan to attend
6229,Female,45500,106,Not Encouraged,Does not plan to attend
6230,Female,68310,114,Encouraged,Plans to attend
6231,Male,37600,107,Not Encouraged,Does not plan to attend
6232,Male,44820,66,Encouraged,Does not plan to attend
6233,Male,38300,102,Not Encouraged,Does not plan to attend
6234,Female,39800,76,Not Encouraged,Does not plan to attend
6235,Female,48180,76,Encouraged,Plans to attend
6236,Male,45500,103,Not Encouraged,Does not plan to attend
6237,Female,46600,131,Not Encouraged,Plans to attend
6238,Male,38700,103,Encouraged,Does not plan to attend
6239,Female,33000,90,Not Encouraged,Does not plan to attend
6240,Female,36270,98,Encouraged,Does not plan to attend
6241,Female,36900,95,Not Encouraged,Does not plan to attend
6242,Female,67210,106,Encouraged,Plans to attend
6243,Female,32400,93,Encouraged,Does not plan to attend
6244,Male,14500,83,Not Encouraged,Does not plan to attend
6245,Female,46800,116,Not Encouraged,Does not plan to attend
6246,Male,34200,122,Not Encouraged,Does not plan to attend
6247,Female,39200,103,Not Encouraged,Does not plan to attend
6248,Male,11800,97,Not Encouraged,Plans to attend
6249,Female,18900,102,Not Encouraged,Does not plan to attend
6250,Male,54000,92,Not Encouraged,Does not plan to attend
6251,Male,59730,121,Encouraged,Plans to attend
6252,Male,51260,122,Encouraged,Plans to attend
6253,Male,44100,128,Not Encouraged,Does not plan to attend
6254,Female,62820,109,Encouraged,Does not plan to attend
6255,Male,27900,91,Not Encouraged,Does not plan to attend
6256,Male,49300,64,Not Encouraged,Does not plan to attend
6257,Female,75130,116,Encouraged,Plans to attend
6258,Female,42570,100,Encouraged,Plans to attend
6259,Female,14200,78,Not Encouraged,Does not plan to attend
6260,Female,33300,92,Not Encouraged,Plans to attend
6261,Male,41600,81,Not Encouraged,Does not plan to attend
6262,Female,24000,82,Not Encouraged,Does not plan to attend
6263,Female,31000,73,Not Encouraged,Does not plan to attend
6264,Male,39780,115,Encouraged,Does not plan to attend
6265,Male,49300,106,Not Encouraged,Does not plan to attend
6266,Male,30240,81,Encouraged,Does not plan to attend
6267,Female,67100,113,Encouraged,Plans to attend
6268,Female,30300,139,Not Encouraged,Does not plan to attend
6269,Male,59220,114,Encouraged,Does not plan to attend
6270,Female,31600,98,Not Encouraged,Does not plan to attend
6271,Female,57900,88,Not Encouraged,Does not plan to attend
6272,Male,41030,93,Encouraged,Plans to attend
6273,Male,31600,104,Not Encouraged,Does not plan to attend
6274,Male,40590,100,Encouraged,Does not plan to attend
6275,Male,41400,84,Not Encouraged,Does not plan to attend
6276,Female,43290,103,Encouraged,Does not plan to attend
6277,Male,10300,82,Not Encouraged,Does not plan to attend
6278,Male,81730,92,Encouraged,Plans to attend
6279,Female,42700,110,Not Encouraged,Does not plan to attend
6280,Female,72820,107,Encouraged,Plans to attend
6281,Male,70840,137,Encouraged,Plans to attend
6282,Male,36080,116,Encouraged,Plans to attend
6283,Female,9900,73,Not Encouraged,Does not plan to attend
6284,Female,32400,111,Not Encouraged,Does not plan to attend
6285,Male,55100,129,Not Encouraged,Does not plan to attend
6286,Male,14200,134,Not Encouraged,Does not plan to attend
6287,Female,69300,134,Encouraged,Plans to attend
6288,Female,77220,102,Encouraged,Plans to attend
6289,Male,39300,97,Not Encouraged,Does not plan to attend
6290,Male,13700,87,Not Encouraged,Does not plan to attend
6291,Female,40100,107,Not Encouraged,Does not plan to attend
6292,Female,44370,103,Encouraged,Does not plan to attend
6293,Female,70600,96,Not Encouraged,Plans to attend
6294,Male,34900,96,Not Encouraged,Does not plan to attend
6295,Male,44550,90,Encouraged,Does not plan to attend
6296,Female,35600,100,Not Encouraged,Does not plan to attend
6297,Female,9400,91,Not Encouraged,Does not plan to attend
6298,Male,47080,94,Encouraged,Plans to attend
6299,Male,48100,103,Not Encouraged,Does not plan to attend
6300,Female,38520,95,Encouraged,Does not plan to attend
6301,Female,39700,86,Not Encouraged,Does not plan to attend
6302,Male,66800,109,Not Encouraged,Does not plan to attend
6303,Male,71060,115,Encouraged,Plans to attend
6304,Female,34600,93,Not Encouraged,Does not plan to attend
6305,Male,56000,92,Not Encouraged,Does not plan to attend
6306,Female,23600,94,Not Encouraged,Does not plan to attend
6307,Male,53350,102,Encouraged,Plans to attend
6308,Male,35010,73,Encouraged,Does not plan to attend
6309,Male,77770,138,Encouraged,Plans to attend
6310,Female,32300,94,Not Encouraged,Does not plan to attend
6311,Female,5400,88,Not Encouraged,Does not plan to attend
6312,Female,31600,101,Not Encouraged,Does not plan to attend
6313,Female,35370,104,Encouraged,Does not plan to attend
6314,Female,43200,132,Encouraged,Does not plan to attend
6315,Male,47400,74,Not Encouraged,Does not plan to attend
6316,Female,50820,109,Encouraged,Plans to attend
6317,Male,36200,67,Not Encouraged,Does not plan to attend
6318,Female,47190,112,Encouraged,Plans to attend
6319,Male,44600,96,Not Encouraged,Does not plan to attend
6320,Male,25200,89,Not Encouraged,Does not plan to attend
6321,Female,46200,135,Encouraged,Plans to attend
6322,Female,40860,102,Encouraged,Does not plan to attend
6323,Male,26400,79,Not Encouraged,Does not plan to attend
6324,Female,69740,102,Encouraged,Plans to attend
6325,Male,27200,127,Not Encouraged,Does not plan to attend
6326,Male,25300,105,Not Encouraged,Does not plan to attend
6327,Male,4950,108,Encouraged,Does not plan to attend
6328,Female,12200,89,Not Encouraged,Does not plan to attend
6329,Male,34800,91,Not Encouraged,Does not plan to attend
6330,Male,34900,70,Not Encouraged,Does not plan to attend
6331,Female,49610,128,Encouraged,Plans to attend
6332,Male,48700,81,Not Encouraged,Does not plan to attend
6333,Male,44730,69,Encouraged,Does not plan to attend
6334,Female,54340,129,Encouraged,Plans to attend
6335,Female,30960,72,Encouraged,Does not plan to attend
6336,Male,44000,74,Not Encouraged,Does not plan to attend
6337,Male,9200,103,Not Encouraged,Does not plan to attend
6338,Male,11300,67,Not Encouraged,Does not plan to attend
6339,Female,22660,103,Encouraged,Plans to attend
6340,Male,8690,136,Encouraged,Plans to attend
6341,Male,8800,100,Not Encouraged,Does not plan to attend
6342,Female,61270,138,Encouraged,Plans to attend
6343,Female,59730,119,Encouraged,Plans to attend
6344,Female,35800,112,Not Encouraged,Does not plan to attend
6345,Female,52580,134,Encouraged,Plans to attend
6346,Female,32670,97,Encouraged,Does not plan to attend
6347,Female,73370,110,Encouraged,Plans to attend
6348,Male,8700,66,Not Encouraged,Does not plan to attend
6349,Female,37300,86,Not Encouraged,Does not plan to attend
6350,Female,44600,67,Not Encouraged,Does not plan to attend
6351,Female,22500,103,Not Encouraged,Does not plan to attend
6352,Female,29340,125,Encouraged,Does not plan to attend
6353,Female,33110,123,Encouraged,Plans to attend
6354,Male,51590,84,Encouraged,Plans to attend
6355,Male,47410,126,Encouraged,Plans to attend
6356,Female,56070,108,Encouraged,Does not plan to attend
6357,Male,70950,103,Encouraged,Plans to attend
6358,Female,54270,108,Encouraged,Does not plan to attend
6359,Female,14100,107,Not Encouraged,Does not plan to attend
6360,Male,58050,71,Encouraged,Does not plan to attend
6361,Female,60940,100,Encouraged,Plans to attend
6362,Female,47200,129,Not Encouraged,Does not plan to attend
6363,Female,76560,96,Encouraged,Plans to attend
6364,Female,22050,93,Encouraged,Does not plan to attend
6365,Male,47300,95,Not Encouraged,Does not plan to attend
6366,Male,25200,94,Not Encouraged,Does not plan to attend
6367,Female,10800,90,Not Encouraged,Does not plan to attend
6368,Female,9000,74,Not Encouraged,Does not plan to attend
6369,Male,30900,117,Not Encouraged,Does not plan to attend
6370,Female,24660,91,Encouraged,Does not plan to attend
6371,Male,51150,63,Encouraged,Plans to attend
6372,Male,10500,75,Not Encouraged,Does not plan to attend
6373,Female,62590,120,Encouraged,Plans to attend
6374,Female,34920,98,Encouraged,Does not plan to attend
6375,Male,31350,120,Encouraged,Plans to attend
6376,Male,40150,123,Encouraged,Plans to attend
6377,Female,21300,83,Not Encouraged,Does not plan to attend
6378,Female,34600,94,Not Encouraged,Does not plan to attend
6379,Male,31000,86,Not Encouraged,Does not plan to attend
6380,Male,22600,66,Not Encouraged,Does not plan to attend
6381,Female,39150,91,Encouraged,Does not plan to attend
6382,Female,42900,119,Not Encouraged,Does not plan to attend
6383,Female,34380,90,Encouraged,Does not plan to attend
6384,Female,65120,117,Encouraged,Plans to attend
6385,Male,38600,116,Not Encouraged,Does not plan to attend
6386,Female,59950,106,Encouraged,Plans to attend
6387,Female,66200,94,Not Encouraged,Does not plan to attend
6388,Male,20300,96,Not Encouraged,Does not plan to attend
6389,Male,49940,106,Encouraged,Plans to attend
6390,Female,17270,96,Encouraged,Plans to attend
6391,Female,47740,139,Encouraged,Plans to attend
6392,Male,38600,102,Not Encouraged,Does not plan to attend
6393,Male,44220,112,Encouraged,Plans to attend
6394,Male,41310,94,Encouraged,Does not plan to attend
6395,Female,43800,61,Not Encouraged,Does not plan to attend
6396,Female,76670,108,Encouraged,Plans to attend
6397,Male,47250,95,Encouraged,Does not plan to attend
6398,Male,20600,76,Not Encouraged,Does not plan to attend
6399,Male,60500,131,Not Encouraged,Does not plan to attend
6400,Female,34700,62,Not Encouraged,Does not plan to attend
6401,Female,13100,61,Not Encouraged,Does not plan to attend
6402,Female,41900,71,Not Encouraged,Does not plan to attend
6403,Male,50820,106,Encouraged,Plans to attend
6404,Female,14900,108,Not Encouraged,Does not plan to attend
6405,Female,32300,94,Not Encouraged,Does not plan to attend
6406,Male,68640,110,Encouraged,Plans to attend
6407,Male,12600,131,Not Encouraged,Plans to attend
6408,Female,69190,113,Encouraged,Plans to attend
6409,Male,44200,90,Not Encouraged,Does not plan to attend
6410,Male,39420,106,Encouraged,Does not plan to attend
6411,Female,33000,108,Encouraged,Plans to attend
6412,Male,25200,87,Not Encouraged,Does not plan to attend
6413,Male,39900,101,Not Encouraged,Does not plan to attend
6414,Female,15300,98,Not Encouraged,Does not plan to attend
6415,Male,33100,78,Not Encouraged,Does not plan to attend
6416,Female,75020,111,Encouraged,Plans to attend
6417,Male,52700,103,Not Encouraged,Does not plan to attend
6418,Female,80960,106,Encouraged,Plans to attend
6419,Female,49200,101,Not Encouraged,Does not plan to attend
6420,Female,9900,106,Not Encouraged,Does not plan to attend
6421,Male,30960,82,Encouraged,Does not plan to attend
6422,Female,60500,120,Encouraged,Plans to attend
6423,Male,17000,65,Not Encouraged,Does not plan to attend
6424,Male,24000,64,Not Encouraged,Does not plan to attend
6425,Female,49410,69,Encouraged,Does not plan to attend
6426,Male,31200,80,Not Encouraged,Does not plan to attend
6427,Male,35530,105,Encouraged,Plans to attend
6428,Male,11700,81,Not Encouraged,Does not plan to attend
6429,Male,18270,127,Encouraged,Does not plan to attend
6430,Male,52690,97,Encouraged,Plans to attend
6431,Male,72600,108,Not Encouraged,Plans to attend
6432,Female,33300,98,Not Encouraged,Does not plan to attend
6433,Female,27990,107,Encouraged,Does not plan to attend
6434,Female,44700,124,Not Encouraged,Plans to attend
6435,Female,40680,131,Encouraged,Does not plan to attend
6436,Female,35500,137,Not Encouraged,Plans to attend
6437,Male,64680,94,Encouraged,Plans to attend
6438,Male,71100,98,Not Encouraged,Does not plan to attend
6439,Female,13640,108,Encouraged,Plans to attend
6440,Female,63140,125,Encouraged,Plans to attend
6441,Female,13900,93,Not Encouraged,Does not plan to attend
6442,Male,72270,100,Encouraged,Plans to attend
6443,Male,46000,97,Not Encouraged,Plans to attend
6444,Female,63720,93,Encouraged,Does not plan to attend
6445,Male,45200,69,Not Encouraged,Does not plan to attend
6446,Female,37070,96,Encouraged,Plans to attend
6447,Female,39400,90,Not Encouraged,Does not plan to attend
6448,Female,22900,87,Not Encouraged,Does not plan to attend
6449,Male,12900,67,Not Encouraged,Does not plan to attend
6450,Female,63360,108,Encouraged,Does not plan to attend
6451,Female,43740,133,Encouraged,Does not plan to attend
6452,Female,78980,96,Encouraged,Plans to attend
6453,Female,57960,109,Encouraged,Does not plan to attend
6454,Male,11700,99,Not Encouraged,Does not plan to attend
6455,Female,57600,94,Not Encouraged,Does not plan to attend
6456,Male,44100,102,Not Encouraged,Does not plan to attend
6457,Male,55800,123,Encouraged,Does not plan to attend
6458,Male,34540,67,Encouraged,Plans to attend
6459,Female,26910,133,Encouraged,Does not plan to attend
6460,Female,24600,82,Not Encouraged,Does not plan to attend
6461,Male,30500,96,Not Encouraged,Does not plan to attend
6462,Female,78980,107,Encouraged,Plans to attend
6463,Female,31500,102,Encouraged,Does not plan to attend
6464,Female,37180,98,Encouraged,Plans to attend
6465,Female,56980,107,Encouraged,Plans to attend
6466,Male,34700,110,Not Encouraged,Does not plan to attend
6467,Female,43800,128,Not Encouraged,Does not plan to attend
6468,Female,52250,101,Encouraged,Plans to attend
6469,Male,50820,104,Encouraged,Plans to attend
6470,Male,42030,108,Encouraged,Does not plan to attend
6471,Male,55880,94,Encouraged,Plans to attend
6472,Female,45760,95,Encouraged,Plans to attend
6473,Female,71500,116,Encouraged,Plans to attend
6474,Female,73920,112,Encouraged,Plans to attend
6475,Male,69200,62,Not Encouraged,Does not plan to attend
6476,Female,33330,134,Encouraged,Plans to attend
6477,Female,63000,106,Not Encouraged,Plans to attend
6478,Female,38900,87,Not Encouraged,Does not plan to attend
6479,Male,44880,131,Encouraged,Plans to attend
6480,Female,54890,114,Encouraged,Plans to attend
6481,Female,11800,92,Not Encouraged,Plans to attend
6482,Male,43020,93,Encouraged,Does not plan to attend
6483,Male,11340,140,Encouraged,Does not plan to attend
6484,Female,39800,100,Not Encouraged,Plans to attend
6485,Male,40200,74,Not Encouraged,Does not plan to attend
6486,Male,47630,124,Encouraged,Plans to attend
6487,Male,22900,95,Not Encouraged,Does not plan to attend
6488,Male,32600,78,Not Encouraged,Does not plan to attend
6489,Female,40140,91,Encouraged,Does not plan to attend
6490,Female,78430,107,Encouraged,Plans to attend
6491,Male,5940,109,Encouraged,Does not plan to attend
6492,Female,57420,111,Encouraged,Does not plan to attend
6493,Male,30900,69,Not Encouraged,Does not plan to attend
6494,Male,11000,71,Not Encouraged,Does not plan to attend
6495,Female,31950,70,Encouraged,Does not plan to attend
6496,Male,63360,117,Encouraged,Does not plan to attend
6497,Male,19400,93,Not Encouraged,Does not plan to attend
6498,Male,58520,133,Encouraged,Plans to attend
6499,Male,48400,135,Encouraged,Plans to attend
6500,Female,69850,124,Encouraged,Plans to attend
6501,Male,47740,106,Encouraged,Plans to attend
6502,Male,13300,77,Not Encouraged,Does not plan to attend
6503,Male,65700,80,Not Encouraged,Does not plan to attend
6504,Male,30360,107,Encouraged,Plans to attend
6505,Male,39600,103,Not Encouraged,Does not plan to attend
6506,Male,54560,116,Encouraged,Plans to attend
6507,Female,35640,91,Encouraged,Plans to attend
6508,Female,77990,100,Encouraged,Plans to attend
6509,Male,80850,128,Encouraged,Plans to attend
6510,Female,38500,98,Not Encouraged,Does not plan to attend
6511,Female,45600,100,Not Encouraged,Does not plan to attend
6512,Female,35400,66,Not Encouraged,Does not plan to attend
6513,Male,56900,92,Not Encouraged,Does not plan to attend
6514,Female,75570,120,Encouraged,Plans to attend
6515,Female,29970,104,Encouraged,Does not plan to attend
6516,Female,34000,97,Not Encouraged,Does not plan to attend
6517,Female,49200,61,Not Encouraged,Does not plan to attend
6518,Male,70510,112,Encouraged,Plans to attend
6519,Male,62300,93,Not Encouraged,Does not plan to attend
6520,Male,26500,63,Not Encouraged,Does not plan to attend
6521,Female,63000,110,Encouraged,Does not plan to attend
6522,Male,51040,133,Encouraged,Plans to attend
6523,Male,5220,63,Encouraged,Does not plan to attend
6524,Female,19140,93,Encouraged,Plans to attend
6525,Female,52800,68,Not Encouraged,Does not plan to attend
6526,Female,74600,92,Not Encouraged,Does not plan to attend
6527,Female,33800,98,Not Encouraged,Does not plan to attend
6528,Male,59950,112,Encouraged,Plans to attend
6529,Female,51920,95,Encouraged,Plans to attend
6530,Male,78870,134,Encouraged,Plans to attend
6531,Male,36500,97,Not Encouraged,Does not plan to attend
6532,Female,39500,80,Not Encouraged,Does not plan to attend
6533,Male,50380,111,Encouraged,Plans to attend
6534,Female,50160,132,Encouraged,Plans to attend
6535,Male,35700,85,Not Encouraged,Does not plan to attend
6536,Female,20500,62,Not Encouraged,Does not plan to attend
6537,Female,24100,106,Not Encouraged,Does not plan to attend
6538,Male,48840,129,Encouraged,Plans to attend
6539,Female,34400,90,Not Encouraged,Does not plan to attend
6540,Female,64100,70,Not Encouraged,Does not plan to attend
6541,Female,35280,83,Encouraged,Does not plan to attend
6542,Male,59840,90,Encouraged,Plans to attend
6543,Male,35190,84,Encouraged,Does not plan to attend
6544,Female,78540,135,Encouraged,Plans to attend
6545,Female,39600,95,Encouraged,Does not plan to attend
6546,Female,46350,111,Encouraged,Does not plan to attend
